trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
572422,12:36:00,12:36:00,152254,3,,,,1
572422,12:39:00,12:39:00,152255,4,,,,1
572422,12:50:00,12:50:00,152251,5,,,,1
572422,13:00:00,13:00:00,152252,6,,,,1
572423,13:00:00,13:00:00,152252,1,,,,1
572423,13:03:00,13:03:00,152253,2,,,,1
572423,13:06:00,13:06:00,152254,3,,,,1
572423,13:09:00,13:09:00,152255,4,,,,1
572423,13:20:00,13:20:00,152251,5,,,,1
572423,13:30:00,13:30:00,152252,6,,,,1
572424,13:30:00,13:30:00,152252,1,,,,1
572424,13:33:00,13:33:00,152253,2,,,,1
572424,13:36:00,13:36:00,152254,3,,,,1
572424,13:39:00,13:39:00,152255,4,,,,1
572424,13:50:00,13:50:00,152251,5,,,,1
572424,14:00:00,14:00:00,152252,6,,,,1
572425,14:00:00,14:00:00,152252,1,,,,1
572425,14:03:00,14:03:00,152253,2,,,,1
572425,14:06:00,14:06:00,152254,3,,,,1
572425,14:09:00,14:09:00,152255,4,,,,1
572425,14:20:00,14:20:00,152251,5,,,,1
572425,14:30:00,14:30:00,152252,6,,,,1
572426,14:30:00,14:30:00,152252,1,,,,1
572426,14:33:00,14:33:00,152253,2,,,,1
572426,14:36:00,14:36:00,152254,3,,,,1
572426,14:39:00,14:39:00,152255,4,,,,1
572426,14:50:00,14:50:00,152251,5,,,,1
572426,15:00:00,15:20:00,152252,6,,,,1
572427,15:00:00,15:00:00,152252,1,,,,1
572427,15:03:00,15:03:00,152253,2,,,,1
572427,15:06:00,15:06:00,152254,3,,,,1
572427,15:09:00,15:09:00,152255,4,,,,1
572427,15:20:00,15:20:00,152251,5,,,,1
572427,16:00:00,16:00:00,152252,6,,,,1
572428,16:00:00,16:00:00,152252,1,,,,1
572428,16:03:00,16:03:00,152253,2,,,,1
572428,16:06:00,16:06:00,152254,3,,,,1
572428,16:09:00,16:09:00,152255,4,,,,1
572428,16:20:00,16:20:00,152251,5,,,,1
572428,16:30:00,16:30:00,152252,6,,,,1
572429,16:30:00,16:30:00,152252,1,,,,1
572429,16:33:00,16:33:00,152253,2,,,,1
572429,16:36:00,16:36:00,152254,3,,,,1
572429,16:39:00,16:39:00,152255,4,,,,1
572429,16:50:00,16:50:00,152251,5,,,,1
572429,17:00:00,17:00:00,152252,6,,,,1
572430,17:00:00,17:00:00,152252,1,,,,1
572430,17:03:00,17:03:00,152253,2,,,,1
572430,17:06:00,17:06:00,152254,3,,,,1
572430,17:09:00,17:09:00,152255,4,,,,1
572430,17:20:00,17:20:00,152251,5,,,,1
572430,17:30:00,17:30:00,152252,6,,,,1
572431,17:30:00,17:30:00,152252,1,,,,1
572431,17:33:00,17:33:00,152253,2,,,,1
572431,17:36:00,17:36:00,152254,3,,,,1
572431,17:39:00,17:39:00,152255,4,,,,1
572431,17:50:00,17:50:00,152251,5,,,,1
572431,18:00:00,18:00:00,152252,6,,,,1
572432,18:00:00,18:00:00,152252,1,,,,1
572432,18:03:00,18:03:00,152253,2,,,,1
572432,18:06:00,18:06:00,152254,3,,,,1
572432,18:09:00,18:09:00,152255,4,,,,1
572432,18:20:00,18:20:00,152251,5,,,,1
572432,18:30:00,18:30:00,152252,6,,,,1
572433,18:30:00,18:30:00,152252,1,,,,1
572433,18:33:00,18:33:00,152253,2,,,,1
572433,18:36:00,18:36:00,152254,3,,,,1
572433,18:39:00,18:39:00,152255,4,,,,1
572433,18:50:00,18:50:00,152251,5,,,,1
572433,19:00:00,19:00:00,152252,6,,,,1
572434,19:00:00,19:00:00,152252,1,,,,1
572434,19:03:00,19:03:00,152253,2,,,,1
572434,19:06:00,19:06:00,152254,3,,,,1
572434,19:09:00,19:09:00,152255,4,,,,1
572434,19:20:00,19:20:00,152251,5,,,,1
572434,19:30:00,19:30:00,152252,6,,,,1
572435,19:30:00,19:30:00,152252,1,,,,1
572435,19:33:00,19:33:00,152253,2,,,,1
572435,19:36:00,19:36:00,152254,3,,,,1
572435,19:39:00,19:39:00,152255,4,,,,1
572435,19:50:00,19:50:00,152251,5,,,,1
572435,20:00:00,20:00:00,152252,6,,,,1
572436,20:00:00,20:00:00,152252,1,,,,1
572436,20:03:00,20:03:00,152253,2,,,,1
572436,20:06:00,20:06:00,152254,3,,,,1
572436,20:09:00,20:09:00,152255,4,,,,1
572436,20:20:00,20:20:00,152251,5,,,,1
572436,20:30:00,20:30:00,152252,6,,,,1
572437,20:30:00,20:30:00,152252,1,,,,1
572437,20:33:00,20:33:00,152253,2,,,,1
572437,20:36:00,20:36:00,152254,3,,,,1
572437,20:39:00,20:39:00,152255,4,,,,1
572437,20:50:00,20:50:00,152251,5,,,,1
572437,21:00:00,21:00:00,152252,6,,,,1
572438,21:00:00,21:00:00,152252,1,,,,1
572438,21:03:00,21:03:00,152253,2,,,,1
572438,21:06:00,21:06:00,152254,3,,,,1
572438,21:09:00,21:09:00,152255,4,,,,1
572438,21:20:00,21:20:00,152251,5,,,,1
572438,21:30:00,21:30:00,152252,6,,,,1
572439,21:30:00,21:30:00,152252,1,,,,1
572439,21:33:00,21:33:00,152253,2,,,,1
572439,21:36:00,21:36:00,152254,3,,,,1
572439,21:39:00,21:39:00,152255,4,,,,1
572439,21:50:00,21:50:00,152251,5,,,,1
572439,22:00:00,22:00:00,152252,6,,,,1
572440,22:00:00,22:00:00,152252,1,,,,1
572440,22:03:00,22:03:00,152253,2,,,,1
572440,22:06:00,22:06:00,152254,3,,,,1
572440,22:09:00,22:09:00,152255,4,,,,1
572440,22:20:00,22:20:00,152251,5,,,,1
572440,22:30:00,22:30:00,152252,6,,,,1
572441,22:30:00,22:30:00,152252,1,,,,1
572441,22:33:00,22:33:00,152253,2,,,,1
572441,22:36:00,22:36:00,152254,3,,,,1
572441,22:39:00,22:39:00,152255,4,,,,1
572441,22:50:00,22:50:00,152251,5,,,,1
572441,23:00:00,23:00:00,152252,6,,,,1
572408,18:20:00,18:20:00,152251,1,,,,1
572408,18:24:00,18:24:00,152256,2,,,,1
572408,18:26:00,18:26:00,152257,3,,,,1
572408,18:29:00,18:29:00,152258,4,,,,1
572408,18:30:00,18:30:00,152259,5,,,,1
572408,18:34:00,18:34:00,152268,6,,,,1
572408,18:38:00,18:38:00,152261,7,,,,1
572408,18:39:00,18:39:00,152262,8,,,,1
572408,18:43:00,18:43:00,152263,9,,,,1
572408,18:49:00,18:49:00,152251,10,,,,1
572409,18:49:00,18:49:00,152251,1,,,,1
572409,18:53:00,18:53:00,152256,2,,,,1
572409,18:55:00,18:55:00,152257,3,,,,1
572409,18:58:00,18:58:00,152258,4,,,,1
572409,18:59:00,18:59:00,152259,5,,,,1
572409,19:03:00,19:03:00,152268,6,,,,1
572409,19:07:00,19:07:00,152261,7,,,,1
572409,19:08:00,19:08:00,152262,8,,,,1
572409,19:12:00,19:12:00,152263,9,,,,1
572409,19:18:00,19:18:00,152251,10,,,,1
572410,19:18:00,19:18:00,152251,1,,,,1
572410,19:22:00,19:22:00,152256,2,,,,1
572410,19:24:00,19:24:00,152257,3,,,,1
572410,19:27:00,19:27:00,152258,4,,,,1
572410,19:28:00,19:28:00,152259,5,,,,1
572410,19:32:00,19:32:00,152268,6,,,,1
572410,19:36:00,19:36:00,152261,7,,,,1
572410,19:37:00,19:37:00,152262,8,,,,1
572410,19:41:00,19:41:00,152263,9,,,,1
572410,19:47:00,19:47:00,152251,10,,,,1
572402,20:00:00,20:00:00,152251,1,,,,1
572402,20:04:00,20:04:00,152256,2,,,,1
572402,20:06:00,20:06:00,152257,3,,,,1
572402,20:10:00,20:10:00,152258,4,,,,1
572402,20:11:00,20:11:00,152259,5,,,,1
572402,20:15:00,20:15:00,152268,6,,,,1
572402,20:16:00,20:16:00,152262,7,,,,1
572402,20:18:00,20:18:00,152261,8,,,,1
572402,20:24:00,20:24:00,152260,9,,,,1
572402,20:28:00,20:28:00,152264,10,,,,1
572402,20:30:00,20:30:00,152269,11,,,,1
572402,20:34:00,20:34:00,152263,12,,,,1
572402,20:39:00,20:39:00,152266,13,,,,1
572402,20:41:00,20:41:00,152267,14,,,,1
572402,20:45:00,20:45:00,152251,15,,,,1
572403,20:55:00,20:55:00,152251,1,,,,1
572403,20:59:00,20:59:00,152256,2,,,,1
572403,21:01:00,21:01:00,152257,3,,,,1
572403,21:05:00,21:05:00,152258,4,,,,1
572403,21:06:00,21:06:00,152259,5,,,,1
572403,21:10:00,21:10:00,152268,6,,,,1
572403,21:11:00,21:11:00,152262,7,,,,1
572403,21:13:00,21:13:00,152261,8,,,,1
572403,21:19:00,21:19:00,152260,9,,,,1
572403,21:23:00,21:23:00,152264,10,,,,1
572403,21:25:00,21:25:00,152269,11,,,,1
572403,21:29:00,21:29:00,152263,12,,,,1
572403,21:34:00,21:34:00,152266,13,,,,1
572403,21:36:00,21:36:00,152267,14,,,,1
572403,21:40:00,21:40:00,152251,15,,,,1
572404,21:50:00,21:50:00,152251,1,,,,1
572404,21:54:00,21:54:00,152256,2,,,,1
572404,21:56:00,21:56:00,152257,3,,,,1
572404,22:00:00,22:00:00,152258,4,,,,1
572404,22:01:00,22:01:00,152259,5,,,,1
572404,22:05:00,22:05:00,152268,6,,,,1
572404,22:06:00,22:06:00,152262,7,,,,1
572404,22:08:00,22:08:00,152261,8,,,,1
572404,22:14:00,22:14:00,152260,9,,,,1
572404,22:18:00,22:18:00,152264,10,,,,1
572404,22:20:00,22:20:00,152269,11,,,,1
572404,22:24:00,22:24:00,152263,12,,,,1
572404,22:29:00,22:29:00,152266,13,,,,1
572404,22:31:00,22:31:00,152267,14,,,,1
572404,22:35:00,22:35:00,152251,15,,,,1
572405,22:45:00,22:45:00,152251,1,,,,1
572405,22:49:00,22:49:00,152256,2,,,,1
572405,22:51:00,22:51:00,152257,3,,,,1
572405,22:55:00,22:55:00,152258,4,,,,1
572405,22:56:00,22:56:00,152259,5,,,,1
572405,23:00:00,23:00:00,152268,6,,,,1
572405,23:01:00,23:01:00,152262,7,,,,1
572405,23:03:00,23:03:00,152261,8,,,,1
572405,23:09:00,23:09:00,152260,9,,,,1
572405,23:13:00,23:13:00,152264,10,,,,1
572405,23:15:00,23:15:00,152269,11,,,,1
572405,23:19:00,23:19:00,152263,12,,,,1
572405,23:24:00,23:24:00,152266,13,,,,1
572405,23:26:00,23:26:00,152267,14,,,,1
572405,23:30:00,23:30:00,152251,15,,,,1
572406,23:40:00,23:40:00,152251,1,,,,1
572406,23:44:00,23:44:00,152256,2,,,,1
572406,23:46:00,23:46:00,152257,3,,,,1
572406,23:50:00,23:50:00,152258,4,,,,1
572406,23:51:00,23:51:00,152259,5,,,,1
572406,23:55:00,23:55:00,152268,6,,,,1
572406,23:56:00,23:56:00,152262,7,,,,1
572406,23:58:00,23:58:00,152261,8,,,,1
572406,24:04:00,24:04:00,152260,9,,,,1
572406,24:08:00,24:08:00,152264,10,,,,1
572406,24:10:00,24:10:00,152269,11,,,,1
572406,24:14:00,24:14:00,152263,12,,,,1
572406,24:19:00,24:19:00,152266,13,,,,1
572406,24:21:00,24:21:00,152267,14,,,,1
572406,24:25:00,24:25:00,152251,15,,,,1
617349,12:35:00,12:35:00,152251,1,,,,1
617349,12:39:00,12:39:00,152256,2,,,,1
617349,12:41:00,12:41:00,152257,3,,,,1
617349,12:45:00,12:45:00,152258,4,,,,1
617349,12:46:00,12:46:00,152259,5,,,,1
617349,12:50:00,12:50:00,152268,6,,,,1
617349,12:51:00,12:51:00,152262,7,,,,1
617349,12:53:00,12:53:00,152261,8,,,,1
617349,12:59:00,12:59:00,152260,9,,,,1
617349,13:03:00,13:03:00,152264,10,,,,1
617349,13:05:00,13:05:00,152269,11,,,,1
617349,13:09:00,13:09:00,152263,12,,,,1
572442,19:10:00,19:10:00,152265,1,,,,1
572442,19:25:00,19:25:00,152266,2,,,,1
572442,19:27:00,19:27:00,152267,3,,,,1
572442,19:32:00,19:42:00,152251,4,,,,1
572442,19:46:00,19:46:00,152256,5,,,,1
572442,19:50:00,19:50:00,152263,6,,,,1
572442,20:05:00,20:05:00,152265,7,,,,1
572443,20:05:00,20:05:00,152265,1,,,,1
572443,20:20:00,20:20:00,152266,2,,,,1
572443,20:22:00,20:22:00,152267,3,,,,1
572443,20:27:00,20:37:00,152251,4,,,,1
572443,20:41:00,20:41:00,152256,5,,,,1
572443,20:45:00,20:45:00,152263,6,,,,1
572443,21:00:00,21:00:00,152265,7,,,,1
572444,21:00:00,21:00:00,152265,1,,,,1
572444,21:15:00,21:15:00,152266,2,,,,1
572444,21:17:00,21:17:00,152267,3,,,,1
572444,21:22:00,21:32:00,152251,4,,,,1
572444,21:36:00,21:36:00,152256,5,,,,1
572444,21:40:00,21:40:00,152263,6,,,,1
572444,21:55:00,21:55:00,152265,7,,,,1
572445,21:55:00,21:55:00,152265,1,,,,1
572445,22:10:00,22:10:00,152266,2,,,,1
572445,22:12:00,22:12:00,152267,3,,,,1
572445,22:17:00,22:27:00,152251,4,,,,1
572445,22:31:00,22:31:00,152256,5,,,,1
572445,22:35:00,22:35:00,152263,6,,,,1
572445,22:50:00,22:50:00,152265,7,,,,1
572446,22:50:00,22:50:00,152265,1,,,,1
572446,23:05:00,23:05:00,152266,2,,,,1
572446,23:07:00,23:07:00,152267,3,,,,1
572446,23:12:00,23:22:00,152251,4,,,,1
572446,23:26:00,23:26:00,152256,5,,,,1
572446,23:30:00,23:30:00,152263,6,,,,1
572446,23:45:00,23:45:00,152265,7,,,,1
572447,23:45:00,23:45:00,152265,1,,,,1
572447,24:00:00,24:00:00,152266,2,,,,1
572447,24:02:00,24:02:00,152267,3,,,,1
572447,24:07:00,24:17:00,152251,4,,,,1
572447,24:21:00,24:21:00,152256,5,,,,1
572447,24:25:00,24:25:00,152263,6,,,,1
572447,24:40:00,24:40:00,152265,7,,,,1
572355,06:50:00,06:50:00,152270,1,,,,1
572355,06:55:00,06:55:00,152271,2,,,,1
572355,07:00:00,07:00:00,152272,3,,,,1
572355,07:05:00,07:05:00,152253,4,,,,1
572355,07:08:00,07:08:00,152254,5,,,,1
572355,07:13:00,07:13:00,152255,6,,,,1
572355,07:16:00,07:16:00,152273,7,,,,1
572355,07:22:00,07:22:00,152263,8,,,,1
572355,07:27:00,07:27:00,152266,9,,,,1
572355,07:33:00,07:33:00,152251,10,,,,1
572355,07:43:00,07:43:00,152270,11,,,,1
572356,07:50:00,07:50:00,152270,1,,,,1
572356,07:55:00,07:55:00,152271,2,,,,1
572356,08:00:00,08:00:00,152272,3,,,,1
572356,08:05:00,08:05:00,152253,4,,,,1
572356,08:08:00,08:08:00,152254,5,,,,1
572356,08:13:00,08:13:00,152255,6,,,,1
572356,08:16:00,08:16:00,152273,7,,,,1
572356,08:22:00,08:22:00,152263,8,,,,1
572356,08:27:00,08:27:00,152266,9,,,,1
572356,08:33:00,08:33:00,152251,10,,,,1
572356,08:43:00,08:43:00,152270,11,,,,1
572357,08:50:00,08:50:00,152270,1,,,,1
572357,08:55:00,08:55:00,152271,2,,,,1
572357,09:00:00,09:00:00,152272,3,,,,1
572357,09:05:00,09:05:00,152253,4,,,,1
572357,09:08:00,09:08:00,152254,5,,,,1
572357,09:13:00,09:13:00,152255,6,,,,1
572357,09:16:00,09:16:00,152273,7,,,,1
572357,09:22:00,09:22:00,152263,8,,,,1
572357,09:27:00,09:27:00,152266,9,,,,1
572357,09:33:00,09:33:00,152251,10,,,,1
572357,09:43:00,09:43:00,152270,11,,,,1
572358,09:50:00,09:50:00,152270,1,,,,1
572358,09:55:00,09:55:00,152271,2,,,,1
572358,10:00:00,10:00:00,152272,3,,,,1
572358,10:05:00,10:05:00,152253,4,,,,1
572358,10:08:00,10:08:00,152254,5,,,,1
572358,10:13:00,10:13:00,152255,6,,,,1
572358,10:16:00,10:16:00,152273,7,,,,1
572358,10:22:00,10:22:00,152263,8,,,,1
572358,10:27:00,10:27:00,152266,9,,,,1
572358,10:33:00,10:33:00,152251,10,,,,1
572358,10:43:00,10:43:00,152270,11,,,,1
572359,10:50:00,10:50:00,152270,1,,,,1
572359,10:55:00,10:55:00,152271,2,,,,1
572359,11:00:00,11:00:00,152272,3,,,,1
572359,11:05:00,11:05:00,152253,4,,,,1
572359,11:08:00,11:08:00,152254,5,,,,1
572359,11:13:00,11:13:00,152255,6,,,,1
572359,11:16:00,11:16:00,152273,7,,,,1
572359,11:22:00,11:22:00,152263,8,,,,1
572359,11:27:00,11:27:00,152266,9,,,,1
572359,11:33:00,11:33:00,152251,10,,,,1
572359,11:43:00,11:43:00,152270,11,,,,1
572360,11:50:00,11:50:00,152270,1,,,,1
572360,11:55:00,11:55:00,152271,2,,,,1
572360,12:00:00,12:00:00,152272,3,,,,1
572360,12:05:00,12:05:00,152253,4,,,,1
572360,12:08:00,12:08:00,152254,5,,,,1
572360,12:13:00,12:13:00,152255,6,,,,1
572360,12:16:00,12:16:00,152273,7,,,,1
572360,12:22:00,12:22:00,152263,8,,,,1
572360,12:27:00,12:27:00,152266,9,,,,1
572360,12:33:00,12:33:00,152251,10,,,,1
572360,12:43:00,12:43:00,152270,11,,,,1
572361,12:50:00,12:50:00,152270,1,,,,1
572361,12:55:00,12:55:00,152271,2,,,,1
572361,13:00:00,13:00:00,152272,3,,,,1
572361,13:05:00,13:05:00,152253,4,,,,1
572361,13:08:00,13:08:00,152254,5,,,,1
572361,13:13:00,13:13:00,152255,6,,,,1
572361,13:16:00,13:16:00,152273,7,,,,1
572361,13:22:00,13:22:00,152263,8,,,,1
572361,13:27:00,13:27:00,152266,9,,,,1
572361,13:33:00,13:33:00,152251,10,,,,1
572361,13:43:00,13:43:00,152270,11,,,,1
572362,13:50:00,13:50:00,152270,1,,,,1
572362,13:55:00,13:55:00,152271,2,,,,1
572362,14:00:00,14:00:00,152272,3,,,,1
572362,14:05:00,14:05:00,152253,4,,,,1
572362,14:08:00,14:08:00,152254,5,,,,1
572362,14:13:00,14:13:00,152255,6,,,,1
572362,14:16:00,14:16:00,152273,7,,,,1
572362,14:22:00,14:22:00,152263,8,,,,1
572362,14:27:00,14:27:00,152266,9,,,,1
572362,14:33:00,14:33:00,152251,10,,,,1
572362,14:43:00,14:43:00,152270,11,,,,1
572363,14:50:00,14:50:00,152270,1,,,,1
572363,14:55:00,14:55:00,152271,2,,,,1
572363,15:00:00,15:00:00,152272,3,,,,1
572363,15:05:00,15:05:00,152253,4,,,,1
572363,15:08:00,15:08:00,152254,5,,,,1
572363,15:13:00,15:13:00,152255,6,,,,1
572363,15:16:00,15:16:00,152273,7,,,,1
572363,15:22:00,15:22:00,152263,8,,,,1
572363,15:27:00,15:27:00,152266,9,,,,1
572363,15:33:00,15:33:00,152251,10,,,,1
572363,15:43:00,15:43:00,152270,11,,,,1
572364,15:50:00,15:50:00,152270,1,,,,1
572364,15:55:00,15:55:00,152271,2,,,,1
572364,16:00:00,16:00:00,152272,3,,,,1
572364,16:05:00,16:05:00,152253,4,,,,1
572364,16:08:00,16:08:00,152254,5,,,,1
572364,16:13:00,16:13:00,152255,6,,,,1
572364,16:16:00,16:16:00,152273,7,,,,1
572364,16:22:00,16:22:00,152263,8,,,,1
572364,16:27:00,16:27:00,152266,9,,,,1
572364,16:33:00,16:33:00,152251,10,,,,1
572364,16:43:00,16:43:00,152270,11,,,,1
572365,16:50:00,16:50:00,152270,1,,,,1
572365,16:55:00,16:55:00,152271,2,,,,1
572365,17:00:00,17:00:00,152272,3,,,,1
572365,17:05:00,17:05:00,152253,4,,,,1
572365,17:08:00,17:08:00,152254,5,,,,1
572365,17:13:00,17:13:00,152255,6,,,,1
572365,17:16:00,17:16:00,152273,7,,,,1
572365,17:22:00,17:22:00,152263,8,,,,1
572365,17:27:00,17:27:00,152266,9,,,,1
572365,17:33:00,17:33:00,152251,10,,,,1
572365,17:43:00,17:43:00,152270,11,,,,1
572366,17:50:00,17:50:00,152270,1,,,,1
572366,17:55:00,17:55:00,152271,2,,,,1
572366,18:00:00,18:00:00,152272,3,,,,1
572366,18:05:00,18:05:00,152253,4,,,,1
572366,18:08:00,18:08:00,152254,5,,,,1
572366,18:13:00,18:13:00,152255,6,,,,1
572366,18:16:00,18:16:00,152273,7,,,,1
572366,18:22:00,18:22:00,152263,8,,,,1
572366,18:27:00,18:27:00,152266,9,,,,1
572366,18:33:00,18:33:00,152251,10,,,,1
572366,18:43:00,18:43:00,152270,11,,,,1
572367,18:50:00,18:50:00,152270,1,,,,1
572367,18:55:00,18:55:00,152271,2,,,,1
572367,19:00:00,19:00:00,152272,3,,,,1
572367,19:05:00,19:05:00,152253,4,,,,1
572367,19:08:00,19:08:00,152254,5,,,,1
572367,19:13:00,19:13:00,152255,6,,,,1
572367,19:16:00,19:16:00,152273,7,,,,1
572367,19:22:00,19:22:00,152263,8,,,,1
572367,19:27:00,19:27:00,152266,9,,,,1
572367,19:33:00,19:33:00,152251,10,,,,1
572367,19:43:00,19:43:00,152270,11,,,,1
572368,19:50:00,19:50:00,152270,1,,,,1
572368,19:55:00,19:55:00,152271,2,,,,1
572368,20:00:00,20:00:00,152272,3,,,,1
572368,20:05:00,20:05:00,152253,4,,,,1
572368,20:08:00,20:08:00,152254,5,,,,1
572368,20:13:00,20:13:00,152255,6,,,,1
572368,20:16:00,20:16:00,152273,7,,,,1
572368,20:22:00,20:22:00,152263,8,,,,1
572368,20:27:00,20:27:00,152266,9,,,,1
572368,20:33:00,20:33:00,152251,10,,,,1
572368,20:43:00,20:43:00,152270,11,,,,1
572369,20:50:00,20:50:00,152270,1,,,,1
572369,20:55:00,20:55:00,152271,2,,,,1
572369,21:00:00,21:00:00,152272,3,,,,1
572369,21:05:00,21:05:00,152253,4,,,,1
572369,21:08:00,21:08:00,152254,5,,,,1
572369,21:13:00,21:13:00,152255,6,,,,1
572369,21:16:00,21:16:00,152273,7,,,,1
572369,21:22:00,21:22:00,152263,8,,,,1
572369,21:27:00,21:27:00,152266,9,,,,1
572369,21:33:00,21:33:00,152251,10,,,,1
572369,21:43:00,21:43:00,152270,11,,,,1
617347,21:50:00,21:50:00,152270,1,,,,1
617347,21:55:00,21:55:00,152271,2,,,,1
617347,22:00:00,22:00:00,152272,3,,,,1
617347,22:05:00,22:05:00,152253,4,,,,1
617347,22:08:00,22:08:00,152254,5,,,,1
617347,22:13:00,22:13:00,152255,6,,,,1
617347,22:16:00,22:16:00,152273,7,,,,1
617347,22:22:00,22:22:00,152263,8,,,,1
617347,22:27:00,22:27:00,152266,9,,,,1
617347,22:33:00,22:33:00,152251,10,,,,1
572370,06:50:00,06:50:00,152270,1,,,,1
572370,06:55:00,06:55:00,152271,2,,,,1
572370,07:00:00,07:00:00,152272,3,,,,1
572370,07:05:00,07:05:00,152253,4,,,,1
572370,07:08:00,07:08:00,152254,5,,,,1
572370,07:13:00,07:13:00,152255,6,,,,1
572370,07:16:00,07:16:00,152273,7,,,,1
572370,07:22:00,07:22:00,152263,8,,,,1
572370,07:27:00,07:27:00,152266,9,,,,1
572370,07:33:00,07:33:00,152251,10,,,,1
572370,07:43:00,07:43:00,152270,11,,,,1
572371,07:50:00,07:50:00,152270,1,,,,1
572371,07:55:00,07:55:00,152271,2,,,,1
572371,08:00:00,08:00:00,152272,3,,,,1
572371,08:05:00,08:05:00,152253,4,,,,1
572371,08:08:00,08:08:00,152254,5,,,,1
572371,08:13:00,08:13:00,152255,6,,,,1
572371,08:16:00,08:16:00,152273,7,,,,1
572371,08:22:00,08:22:00,152263,8,,,,1
572371,08:27:00,08:27:00,152266,9,,,,1
572371,08:33:00,08:33:00,152251,10,,,,1
572371,08:43:00,08:43:00,152270,11,,,,1
572372,08:50:00,08:50:00,152270,1,,,,1
572372,08:55:00,08:55:00,152271,2,,,,1
572372,09:00:00,09:00:00,152272,3,,,,1
572372,09:05:00,09:05:00,152253,4,,,,1
572372,09:08:00,09:08:00,152254,5,,,,1
572372,09:13:00,09:13:00,152255,6,,,,1
572372,09:16:00,09:16:00,152273,7,,,,1
572372,09:22:00,09:22:00,152263,8,,,,1
572372,09:27:00,09:27:00,152266,9,,,,1
572372,09:33:00,09:33:00,152251,10,,,,1
572372,09:43:00,09:43:00,152270,11,,,,1
572373,09:50:00,09:50:00,152270,1,,,,1
572373,09:55:00,09:55:00,152271,2,,,,1
