route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
5449,50648,572411,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572412,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572413,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572414,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572415,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572416,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572417,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572418,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572419,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572420,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572421,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572422,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572423,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572424,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572425,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572426,Off Campus,Off Campus T1,0,20099,43201,1,1
5449,50648,572427,Off Campus,Off Campus T2,0,20099,43201,1,1
5449,50648,572428,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572429,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572430,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572431,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572432,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572433,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572434,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572435,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572436,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572437,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572438,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572439,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572440,Off Campus,Off Campus T3,0,20099,43201,1,1
5449,50648,572441,Off Campus,Off Campus T3,0,20099,43201,1,1
5448,50648,572408,Jeff Perk P.Point,10-Jeff/Perk/P.Point,0,20109,43200,1,1
5448,50648,572409,Jeff Perk P.Point,10-Jeff/Perk/P.Point,0,20109,43200,1,1
5448,50648,572410,Jeff Perk P.Point,10-Jeff/Perk/P.Point,0,20109,43200,1,1
5447,50648,572402,Campus Shuttle,11- Campus Evening Shuttle T1,0,20108,43198,1,1
5447,50648,572403,Campus Shuttle,11-Campus Evening T-2,0,20108,43198,1,1
5447,50648,572404,Campus Shuttle,11-Campus Evening T-2,0,20108,43198,1,1
5447,50648,572405,Campus Shuttle,11-Campus Evening T-2,0,20108,43198,1,1
5447,50648,572406,Campus Shuttle,11-Campus Evening T-2,0,20108,43198,1,1
5447,50648,617349,Campus Shuttle,,,20108,43198,0,0
5450,50648,572442,RIT Inn,12- RIT Inn Evening ,0,20107,43202,1,1
5450,50648,572443,RIT Inn,12- RIT Inn Evening ,0,20107,43202,1,1
5450,50648,572444,RIT Inn,12- RIT Inn Evening ,0,20107,43202,1,1
5450,50648,572445,RIT Inn,12- RIT Inn Evening ,0,20107,43202,1,1
5450,50648,572446,RIT Inn,12- RIT Inn Evening ,0,20107,43202,1,1
5450,50648,572447,RIT Inn,12- RIT Inn Evening ,0,20107,43202,1,1
5443,43192.110890,572355,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572356,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572357,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572358,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572359,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572360,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572361,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572362,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572363,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572364,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572365,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572366,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572367,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572368,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,572369,Retail,13 Retail Sun,0,20105,43192,1,1
5443,43192.110890,617347,Retail,,,20105,43192,0,0
5443,43192.110891,572370,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572371,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572372,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572373,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572374,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572375,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572376,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572377,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572378,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572379,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572380,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572381,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572382,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572383,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,572384,Retail,13 Retail Sat,0,20106,43192,1,1
5443,43192.110891,617348,Retail,,,20106,43192,0,0
5436,43192.110890,572181,Campus Shuttle,14 Wknd Campus Sun T-1,0,20103,43179,1,1
5436,43192.110890,572182,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572183,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572184,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572185,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572186,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572187,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572188,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572189,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572190,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572191,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572192,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572193,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572194,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572195,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572196,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572197,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,572198,Campus Shuttle,14 Wknd Campus Sun T-2,0,20103,43179,1,1
5436,43192.110890,617350,Campus Shuttle,,,20103,43179,0,0
5436,43192.110891,572199,Campus Shuttle,14 Wknd Campus Sat T-1,0,20104,43179,1,1
5436,43192.110891,572200,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572201,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572202,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572203,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572204,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572205,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572206,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572207,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572208,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572209,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572210,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572211,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572212,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572213,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572214,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572215,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,572216,Campus Shuttle,14 Wknd Campus Sat T-2,0,20104,43179,1,1
5436,43192.110891,617351,Campus Shuttle,,,20104,43179,0,0
5452,43192.110890,572464,RIT Inn,RIT Inn WKnd Sun,0,20101,43205,1,1
5452,43192.110890,572465,RIT Inn,RIT Inn WKnd Sun,0,20101,43205,1,1
5452,43192.110890,572466,RIT Inn,RIT Inn WKnd Sun,0,20101,43205,1,1
5452,43192.110890,572467,RIT Inn,RIT Inn WKnd Sun,0,20101,43205,1,1
5452,43192.110890,572468,RIT Inn,RIT Inn WKnd Sun,0,20101,43205,1,1
